conflict_id,dyad_id,org,side_a_name,side_a_name_fulltext,side_a_name_mothertongue,side_a_id,side_a_components,side_a_2nd,gwno_a_2nd,side_b_name,side_b_name_fulltext,side_b_name_mothertongue,side_b_id,side_b_components,side_b_2nd,gwno_b_2nd,ext_troop_supp,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,year,best_fatality_estimate,low_fatality_estimate,high_fatality_estimate,location,gwno_location,region,version
13167,14009,3,Fulani,,Fulani,607,,,,Jukun,,Jukun,950,,,,0,2014-04-15,1,2014-09-14,1,1,2015-06-17,,2015,27,27,35,Nigeria,475,4,19.1
13191,14036,2,Supporters of APC,,Supporters of All Progressives Congress,5787,,,,Supporters of PDP,,n/a,668,,,,0,2014-06-20,1,2015-04-14,1,1,2015-11-08,,2015,39,39,45,Nigeria,475,4,19.1
13194,14041,1,FDC,,Front de la défense du Congo,1136,,,,Groupe de Sécurité (Nyatura Kasongo),,Groupe de Sécurité,4314,,,,0,2014-02-13,5,2014-02-13,5,1,2014-02-13,,2014,70,70,70,DR Congo (Zaire),490,4,19.1
13196,14044,3,Bani Hilal,,,5792,,,,Nubian Dabudiya,,,5793,,,,0,2014-04-03,1,2014-04-06,1,1,2014-06-26,,2014,28,28,28,Egypt,651,2,19.1
13202,14053,3,Awlad Suleiman ,,Awlad Suleiman ,4371,,,,Toubou ,,Toubou ,3998,,,,0,2014-01-10,1,2014-01-12,2,1,2014-06-01,,2014,34,34,40,Libya,620,4,19.1
13202,14053,3,Awlad Suleiman ,,Awlad Suleiman ,4371,,,,Toubou ,,Toubou ,3998,,,,0,2014-01-10,1,2018-03-11,1,0,,,2018,28,28,37,Libya,620,4,19.1
13204,14061,1,Benghazi Revolutionaries Shura Council,,Majlis Shura Thuwar Benghazi,4369,,,,Forces of the House of Representatives,,,5802,,,,0,2014-10-16,2,2014-10-16,2,0,,,2014,513,513,513,Libya,620,4,19.1
13204,14061,1,Benghazi Revolutionaries Shura Council,,Majlis Shura Thuwar Benghazi,4369,,,,Forces of the House of Representatives,,,5802,,,,0,2014-10-16,2,2014-10-16,2,0,,,2015,428,418,430,Libya,620,4,19.1
13204,14061,1,Benghazi Revolutionaries Shura Council,,Majlis Shura Thuwar Benghazi,4369,,,,Forces of the House of Representatives,,,5802,,,,0,2014-10-16,2,2014-10-16,2,0,,,2016,230,230,287,Libya,620,4,19.1
13204,14061,1,Benghazi Revolutionaries Shura Council,,Majlis Shura Thuwar Benghazi,4369,,,,Forces of the House of Representatives,,,5802,,,,0,2014-10-16,2,2014-10-16,2,1,2017-12-31,,2017,378,377,480,Libya,620,4,19.1
13221,14088,1,Raia Mutomboki - Bravo,,Raia Mutomboki - Bravo,5821,,,,Raia Mutomboki - Makombo,,Raia Mutomboki - Makombo,5822,,,,0,2014-10-29,3,2014-10-29,3,1,2014-10-29,,2014,30,30,30,DR Congo (Zaire),490,4,19.1
13225,14092,3,Baluba,,Baluba,4383,,,,Batwa,,Batwa,2398,,,,0,2014-03-23,3,2016-10-18,2,0,,,2016,508,81,538,DR Congo (Zaire),490,4,19.1
13225,14092,3,Baluba,,Baluba,4383,,,,Batwa,,Batwa,2398,,,,0,2014-03-23,3,2016-10-18,2,1,2017-12-29,,2017,360,357,364,DR Congo (Zaire),490,4,19.1
13240,14113,2,Supporters of independence for Eastern Ukraine,,Supporters of independence for Eastern Ukraine,5837,,,,Supporters of Ukrainian unity,,Supporters of Ukrainian unity,5836,,,,0,2014-05-02,1,2014-05-02,1,1,2014-05-02,,2014,45,45,45,Ukraine,369,1,19.1
13263,14147,1,TTP-KM,,Tehrik-i-Taliban Pakistan - Khalid Mehsud faction,5864,,,,TTP-SM,,Tehrik-i-Taliban Pakistan - Shehryar Mehsud faction,5865,,,,0,2014-04-06,1,2014-04-08,1,1,2014-06-18,,2014,128,128,128,Pakistan,770,3,19.1
13265,14152,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,JRTN,,Jaysh Rijāl at-Tarāīqa an-Naqshabandiya,4359,,,,0,2014-06-02,1,2014-06-20,1,1,2014-07-04,,2014,64,64,64,Iraq,645,2,19.1
13325,14237,1,Hezbollah,,Hezbollah,366,,,,IS,,al-Dawla al-Islamiyya,234,,,,0,2014-01-02,1,2015-06-19,1,1,2015-11-12,,2015,75,75,116,Lebanon,660,2,19.1
13332,14251,1,Libya Dawn,,,5861,,,,Zintan Military Council,,,5940,,,,0,2014-07-13,1,2014-07-20,1,1,2014-08-19,,2014,196,196,196,Libya,620,4,19.1
13361,14287,3,Hutu,,Hutu,915,,,,Nande,,Banande,2397,,,,0,2015-04-13,3,2016-08-17,1,1,2016-12-22,,2016,58,58,65,DR Congo (Zaire),490,4,19.1
13362,14288,3,Bafulero,,Bafulero,3441,,,,"Banyamulenge, Barundi",,"Banyamulenge, Barundi",5976,"3060, 1196",,,0,2013-08-15,1,2014-06-06,1,1,2014-06-06,,2014,39,39,39,DR Congo (Zaire),490,4,19.1
13384,14318,1,anti-Balaka,,anti-Balaka,4201,,,,UPC (Ali Darass Fulani supporters),,Union pour la Paix en Centrafrique ,5999,,,,0,2014-10-09,1,2014-12-19,1,0,,,2014,34,34,34,Central African Republic,482,4,19.1
13384,14318,1,anti-Balaka,,anti-Balaka,4201,,,,UPC (Ali Darass Fulani supporters),,Union pour la Paix en Centrafrique ,5999,,,,0,2014-10-09,1,2014-12-19,1,0,,,2015,164,164,188,Central African Republic,482,4,19.1
13384,14318,1,anti-Balaka,,anti-Balaka,4201,,,,UPC (Ali Darass Fulani supporters),,Union pour la Paix en Centrafrique ,5999,,,,0,2014-10-09,1,2014-12-19,1,0,,,2016,33,33,33,Central African Republic,482,4,19.1
13384,14318,1,anti-Balaka,,anti-Balaka,4201,,,,UPC (Ali Darass Fulani supporters),,Union pour la Paix en Centrafrique ,5999,,,,0,2014-10-09,1,2014-12-19,1,0,,,2017,392,342,468,Central African Republic,482,4,19.1
13384,14318,1,anti-Balaka,,anti-Balaka,4201,,,,UPC (Ali Darass Fulani supporters),,Union pour la Paix en Centrafrique ,5999,,,,0,2014-10-09,1,2014-12-19,1,0,,,2018,174,166,168,Central African Republic,482,4,19.1
13389,14331,3,Eggon,,Eggon,1172,,,,Gwandere,,Gwandere,6001,,,,0,2014-04-26,1,2014-04-26,1,1,2014-08-19,,2014,57,57,57,Nigeria,475,4,19.1
13391,14333,1,Gulf Cartel - Dragones de Sheyla faction,,Cártel del Golfo - Dragones de Sheyla faction,6003,,,,Gulf Cartel - Los Fresitas faction,,Cártel del Golfo - Los Fresitas faction,6002,,,,0,2014-04-03,1,2014-05-18,3,1,2014-12-31,,2014,34,34,55,Mexico,70,5,19.1
13393,14336,1,Sinaloa Cartel - Los Chavez Matamoros faction,,Cártel de Sinaloa - Los Chavez Matamoros faction,6008,,,,Sinaloa Cartel - Los Salgueiro faction,,Cártel de Sinaloa - Los Salgueiro faction,6007,,,,0,2014-02-05,1,2014-09-28,1,1,2014-10-03,,2014,28,28,28,Mexico,70,5,19.1
13394,14337,1,Los Ardillos,,Los Ardillos,6009,,,,Los Rojos,,Los Rojos,3299,,,,0,2014-07-08,1,2015-05-20,2,0,,,2015,56,56,69,Mexico,70,5,19.1
13394,14337,1,Los Ardillos,,Los Ardillos,6009,,,,Los Rojos,,Los Rojos,3299,,,,0,2014-07-08,1,2015-05-20,2,0,,,2016,62,62,177,Mexico,70,5,19.1
13394,14337,1,Los Ardillos,,Los Ardillos,6009,,,,Los Rojos,,Los Rojos,3299,,,,0,2014-07-08,1,2015-05-20,2,1,2017-12-15,,2017,89,89,90,Mexico,70,5,19.1
13397,14341,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Islamic Front,,al-Jabhat al-Islāmiyyah,5575,,,,0,2013-12-10,1,2014-01-05,1,1,2014-05-29,,2014,195,195,195,Syria,652,2,19.1
13398,14342,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,SRF,,Jabhat Thuwwar Surya,6011,,,,0,2014-01-03,1,2014-01-04,1,1,2014-02-15,,2014,476,476,766,Syria,652,2,19.1
13400,14344,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Mujahideen Army,,Jaysh al-Mujahideen,6012,,,,0,2014-01-02,1,2014-01-23,1,1,2014-06-01,,2014,527,527,530,Syria,652,2,19.1
13402,14347,1,Jabhat Fateh al-Sham,,Jabhat al-Nusra li al-Sham,1170,,,,SRF,,Jabhat Thuwwar Surya,6011,,,,0,2014-07-25,3,2014-07-25,3,1,2014-10-31,,2014,65,65,117,Syria,652,2,19.1
13403,14348,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,"Islamic Front, Mujahideen Army, SRF",,"al-Jabhat al-Islāmiyyah, Jabhat Thuwwar Surya, Jaysh al-Mujahideen",6014,"5575, 6011, 6012",,,0,2013-12-12,1,2014-01-06,2,1,2014-02-28,,2014,143,143,143,Syria,652,2,19.1
13404,14349,1,Harkat Hazm,,Harkat Hazm,6015,,,,Jabhat Fateh al-Sham,,Jabhat Fateh al-Sham,1170,,,,0,2014-02-28,1,2014-02-28,1,0,,,2014,82,82,82,Syria,652,2,19.1
13404,14349,1,Harkat Hazm,,Harkat Hazm,6015,,,,Jabhat Fateh al-Sham,,Jabhat Fateh al-Sham,1170,,,,0,2014-02-28,1,2014-02-28,1,1,2015-05-31,,2015,192,192,192,Syria,652,2,19.1
13408,14353,1,Sinaloa Cartel,,Cártel de Sinaloa,775,,,,Tijuana Cartel,,Cártel de Tijuana,799,,,,0,1992-09-30,3,2004-01-19,3,1,2004-08-16,,2004,49,49,49,Mexico,70,5,19.1
13408,14353,1,Sinaloa Cartel,,Cártel de Sinaloa,775,,,,Tijuana Cartel,,Cártel de Tijuana,799,,,,0,1992-09-30,3,2006-12-31,5,0,,,2006,59,59,59,Mexico,70,5,19.1
13408,14353,1,Sinaloa Cartel,,Cártel de Sinaloa,775,,,,Tijuana Cartel,,Cártel de Tijuana,799,,,,0,1992-09-30,3,2006-12-31,5,1,2007-12-31,,2007,146,146,146,Mexico,70,5,19.1
13408,14353,1,Sinaloa Cartel,,Cártel de Sinaloa,775,,,,Tijuana Cartel,,Cártel de Tijuana,799,,,,0,1992-09-30,3,2015-04-04,2,1,2015-12-31,,2015,130,130,292,Mexico,70,5,19.1
13408,14353,1,Sinaloa Cartel,,Cártel de Sinaloa,775,,,,Tijuana Cartel,,Cártel de Tijuana,799,,,,0,1992-09-30,3,2018-10-31,5,0,,,2018,219,219,219,Mexico,70,5,19.1
13410,14355,1,"IS, Islamic Front, Jabhat Fateh al-Sham",,"al-Dawla al-Islamiyya, al-Jabhat al-Islāmiyyah, Jabhat Fateh al-Sham",6024,"5575, 1170, 234",,,PYD,,Partiya YekÃ®tiya Demokrat,4163,,,,0,2014-01-26,2,2014-01-26,2,1,2014-01-26,,2014,26,26,26,Syria,652,2,19.1
13416,14361,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,"Islamic Front, Jabhat al-Akrad, Jabhat Fateh al-Sham, Mujahideen Army",,"al-Jabhat al-Islāmiyyah, Cebhet El-Ekrad, Jabhat Fateh al-Sham, Jaysh al-Mujahideen",6030,"5575, 5541, 1170, 6012",,,0,2014-03-12,1,2014-03-12,1,1,2014-03-20,,2014,130,130,130,Syria,652,2,19.1
13424,14369,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,"Islamic Front, Jabhat Al-Kurd brigade, Jabhat Fateh al-Sham, Mujahideen Army",,"al-Jabhat al-Islāmiyyah, Jabhat Al-Kurd brigade, Jabhat Fateh al-Sham, Jaysh al-Mujahideen",6036,"5575, 6035, 1170, 6012",,,0,2014-01-06,1,2014-02-08,1,1,2014-02-15,,2014,142,142,142,Syria,652,2,19.1
13429,14374,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,"Islamic Front, Jabhat Fateh al-Sham",,"al-Jabhat al-Islāmiyyah, Jabhat Fateh al-Sham",6040,"5575, 1170",,,0,2014-01-06,1,2014-01-07,2,1,2014-06-05,,2014,1197,1197,1197,Syria,652,2,19.1
13434,14379,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,"Islamic Front, Mujahideen Army",,"al-Jabhat al-Islāmiyyah, Jaysh al-Mujahideen",6043,"5575, 6012",,,0,2014-01-06,2,2014-01-07,2,1,2014-02-04,,2014,38,38,38,Syria,652,2,19.1
13440,14392,1,MRTA,,Movimiento revolucionario Tupac Amaru ,751,,,,Sendero Luminoso,,Sendero Luminoso,750,,,,0,1989-02-19,1,1991-10-21,2,1,1991-10-21,,1991,50,50,50,Peru,135,5,19.1
13441,14393,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,"Islamic Front, Jabhat Fateh al-Sham, Mujahideen Army",,"al-Jabhat al-Islāmiyyah, Jabhat Fateh al-Sham, Jaysh al-Mujahideen",6069,"5575, 1170, 6012",,,0,2014-02-09,1,2014-02-10,1,1,2014-06-05,,2014,284,284,284,Syria,652,2,19.1
13445,14397,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,"Islamic Front, Mujahideen Army, PYD, SRF",,"al-Jabhat al-Islāmiyyah, Jabhat Thuwwar Surya, Jaysh al-Mujahideen, Partiya YekÃ®tiya Demokrat",6073,"4163, 5575, 6011, 6012",,,0,2014-01-29,1,2014-01-30,1,1,2014-01-30,,2014,27,27,27,Syria,652,2,19.1
13514,14507,3,El Dorado inmates,,El Dorado inmates,6166,,,,Guajiro Indians,,Guajiro Indians,6167,,,,0,1997-08-28,1,1997-08-28,1,1,1997-08-28,,1997,30,30,30,Venezuela,101,5,19.1
13533,14531,1,Forces of Mullah Abdol Rauf Khadim,,Forces of Mullah Abdol Rauf Khadim,6194,,,,Taleban,,Taleban,303,,,,0,2015-01-10,2,2015-01-10,2,1,2015-01-10,,2015,50,50,50,Afghanistan,700,3,19.1
13540,14542,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Taleban,,Taleban,303,,,,0,2015-02-02,1,2015-05-15,2,0,,,2015,292,285,420,Afghanistan,700,3,19.1
13540,14542,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Taleban,,Taleban,303,,,,0,2015-02-02,1,2015-05-15,2,0,,,2016,181,167,201,Afghanistan,700,3,19.1
13540,14542,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Taleban,,Taleban,303,,,,0,2015-02-02,1,2015-05-15,2,0,,,2017,343,318,396,"Afghanistan, Pakistan","700, 770",3,19.1
13540,14542,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Taleban,,Taleban,303,,,,0,2015-02-02,1,2015-05-15,2,0,,,2018,577,300,689,Afghanistan,700,3,19.1
13542,14544,1,Eyie,,Eyie,3108,,,,Maphite,,Maphite,3116,,,,0,2008-10-06,1,2015-05-07,3,1,2015-05-07,,2015,38,38,38,Nigeria,475,4,19.1
13558,14563,3,Fulani,,Fulani,607,,,,Salamat Baggara,,Salamat Baggara,994,,,,0,2015-02-02,2,2015-03-23,2,0,,,2015,245,245,245,Sudan,625,4,19.1
13558,14563,3,Fulani,,Fulani,607,,,,Salamat Baggara,,Salamat Baggara,994,,,,0,2015-02-02,2,2015-03-23,2,1,2016-11-05,,2016,45,45,45,Sudan,625,4,19.1
13584,14591,3,Masalit ,,Masalit ,993,,,,Rizeigat Baggara,,Rizeigat Baggara,703,,,,0,2015-07-19,2,2016-11-18,2,1,2016-11-18,,2016,39,39,39,Sudan,625,4,19.1
13586,14593,1,Taleban,,Taleban,303,,,,High Council of Afghanistan Islamic Emirate,,,6252,,,,0,2015-08-03,1,2015-09-02,2,0,,,2015,134,134,135,Afghanistan,700,3,19.1
13586,14593,1,Taleban,,Taleban,303,,,,High Council of Afghanistan Islamic Emirate,,,6252,,,,0,2015-08-03,1,2015-09-02,2,0,,,2016,184,184,370,Afghanistan,700,3,19.1
13586,14593,1,Taleban,,Taleban,303,,,,High Council of Afghanistan Islamic Emirate,,,6252,,,,0,2015-08-03,1,2015-09-02,2,0,,,2017,72,67,110,Afghanistan,700,3,19.1
13586,14593,1,Taleban,,Taleban,303,,,,High Council of Afghanistan Islamic Emirate,,,6252,,,,0,2015-08-03,1,2015-09-02,2,0,,,2018,54,54,94,Afghanistan,700,3,19.1
13587,14596,1,AQAP,,n/a,881,,,,Forces of Hadi,,,6254,,Government of United States of America,2,1,2015-01-26,1,2015-02-10,1,0,,,2015,246,246,250,Yemen (North Yemen),678,2,19.1
13587,14596,1,AQAP,,n/a,881,,,,Forces of Hadi,,,6254,,Government of United States of America,2,1,2015-01-26,1,2015-02-10,1,0,,,2016,544,543,554,Yemen (North Yemen),678,2,19.1
13587,14596,1,AQAP,,n/a,881,,,,Forces of Hadi,,,6254,,"Government of United Arab Emirates, Government of United States of America","696, 2",1,2015-01-26,1,2015-02-10,1,0,,,2017,321,305,345,Yemen (North Yemen),678,2,19.1
13587,14596,1,AQAP,,n/a,881,,,,Forces of Hadi,,,6254,,"Government of United Arab Emirates, Government of United States of America","696, 2",1,2015-01-26,1,2015-02-10,1,0,,,2018,210,184,232,Yemen (North Yemen),678,2,19.1
13597,14611,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Forces of Hadi,,,6254,,,,0,2015-03-21,1,2015-03-21,1,0,,,2015,128,128,128,Yemen (North Yemen),678,2,19.1
13597,14611,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Forces of Hadi,,,6254,,,,0,2015-03-21,1,2015-03-21,1,0,,,2016,407,407,415,Yemen (North Yemen),678,2,19.1
13597,14611,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Forces of Hadi,,,6254,,,,0,2015-03-21,1,2015-03-21,1,0,,,2017,44,44,47,Yemen (North Yemen),678,2,19.1
13597,14611,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Forces of Hadi,,,6254,,,,0,2015-03-21,1,2015-03-21,1,0,,,2018,32,25,32,Yemen (North Yemen),678,2,19.1
13607,14625,3,Sabaneta - Pavilion I gang,,Sabaneta - Pavilion I gang,6276,,,,Sabaneta - Re-education sector gang,,Sabaneta - Re-education sector gang,6275,,,,0,1994-01-03,1,1994-01-03,1,1,1994-01-03,,1994,127,127,127,Venezuela,101,5,19.1
13616,14637,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,SDF,,Syrian Democratic Forces,6288,,"Government of France, Government of United States of America","220, 2",1,2015-10-10,1,2015-10-27,1,0,,,2015,510,508,530,Syria,652,2,19.1
13616,14637,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,SDF,,Syrian Democratic Forces,6288,,"Government of France, Government of United States of America, Government of United Kingdom","220, 2, 200",1,2015-10-10,1,2015-10-27,1,0,,,2016,5475,5466,5514,Syria,652,2,19.1
13616,14637,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,SDF,,Syrian Democratic Forces,6288,,"Government of France, Government of United States of America, Government of United Kingdom","220, 2, 200",1,2015-10-10,1,2015-10-27,1,0,,,2017,8789,8288,10878,Syria,652,2,19.1
13616,14637,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,SDF,,Syrian Democratic Forces,6288,,"Government of France, Government of United States of America, Government of United Kingdom","220, 2, 200",1,2015-10-10,1,2015-10-27,1,0,,,2018,3732,3661,4224,Syria,652,2,19.1
13623,14644,3,Hamar (Ethiopia),,Hamar (Ethiopia),6294,,,,Nyangatom ,,Nyangatom ,712,,,,0,1997-03-31,3,2003-12-31,5,1,2003-12-31,,2003,61,61,61,Ethiopia,530,4,19.1
13624,14645,3,Borana,,Borana,591,,,,Hamar (Ethiopia),,Hamar (Ethiopia),6294,,,,0,1999-12-31,5,1999-12-31,5,1,1999-12-31,,1999,26,26,26,Ethiopia,530,4,19.1
13642,14671,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Yan Gora,,Yan Gora,4000,,,,0,2015-04-03,1,2015-05-03,1,0,,,2015,142,142,142,Nigeria,475,4,19.1
13642,14671,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Yan Gora,,Yan Gora,4000,,,,0,2015-04-03,1,2015-05-03,1,1,2016-07-07,,2016,37,37,37,Nigeria,475,4,19.1
13649,14678,3,Luac Jang Dinka,,Luac Jang Dinka,1009,,,,Thiyic Dinka,,Thiyic Dinka,1138,,,,0,2015-10-10,2,2015-10-10,2,1,2015-10-10,,2015,92,92,94,South Sudan,626,4,19.1
13651,14681,1,"High Council of Afghanistan Islamic Emirate, IS",,", al-Dawla al-Islamiyya",6318,"6252, 234",,,Taleban,,Taleban,303,,,,0,2015-11-08,2,2015-11-08,2,1,2015-11-29,,2015,56,50,138,Afghanistan,700,3,19.1
13678,14721,3,Toubou ,,Toubou ,3998,,,,Zaghawa,,Zaghawa,705,,,,0,2014-08-04,1,2017-12-25,1,1,2017-12-25,,2017,28,28,34,Chad,483,4,19.1
13681,14724,3,"Kuei Dinka, Pakam Dinka",,"Kuei Dinka, Pakam Dinka",6344,"6342, 6341",,,Rup Dinka,,Rup Dinka,6343,,,,0,2015-03-16,2,2015-03-16,2,1,2015-03-16,,2015,78,78,78,South Sudan,626,4,19.1
13683,14730,1,CMA,,Mouvement national pour la libération de l'Azawad,1158,,,,GATIA,,The Self-defence Group of Imghad Touareg and its Allies,5880,,,,0,2015-01-28,2,2016-07-22,2,0,,,2016,51,50,104,Mali,432,4,19.1
13683,14730,1,CMA,,Mouvement national pour la libération de l'Azawad,1158,,,,GATIA,,The Self-defence Group of Imghad Touareg and its Allies,5880,,,,0,2015-01-28,2,2016-07-22,2,1,2017-07-26,,2017,47,36,96,Mali,432,4,19.1
13686,14733,1,CMA,,Mouvement national pour la libération de l'Azawad,1158,,,,"CM-FPR, GATIA, MAA",,"Coordination des Mouvements et Front Patriotique de Résistance , Mouvement Arabe de l’Azawad, The Self-defence Group of Imghad Touareg and its Allies",6349,"6348, 5880, 4380",,,0,2014-07-11,1,2014-07-11,1,1,2014-07-20,,2014,61,61,124,Mali,432,4,19.1
13695,14746,1,Forces of the House of Representatives,,,5802,,Government of Egypt,651,IS,,al-Dawla al-Islamiyya,234,,,,1,2015-01-02,1,2015-02-02,1,0,,,2015,348,343,368,Libya,620,4,19.1
13695,14746,1,Forces of the House of Representatives,,,5802,,,,IS,,al-Dawla al-Islamiyya,234,,,,0,2015-01-02,1,2015-02-02,1,0,,,2016,87,86,152,Libya,620,4,19.1
13695,14746,1,Forces of the House of Representatives,,,5802,,,,IS,,al-Dawla al-Islamiyya,234,,,,0,2015-01-02,1,2015-02-02,1,0,,,2017,59,59,83,Libya,620,4,19.1
13695,14746,1,Forces of the House of Representatives,,,5802,,,,IS,,al-Dawla al-Islamiyya,234,,,,0,2015-01-02,1,2015-02-02,1,0,,,2018,77,74,90,Libya,620,4,19.1
13697,14749,1,"FSA, Jabhat Fateh al-Sham, Jaysh al-Islam, Levant Front",,"al-Jabha al-Shamiya, Jabhat Fateh al-Sham, Jaysh al-Islam, n/a",6361,"6377, 6372, 1170, 1130",,,SDF,,Syrian Democratic Forces,6288,,,,0,2016-02-05,1,2016-06-14,1,1,2016-06-14,,2016,25,25,26,Syria,652,2,19.1
13698,14750,1,Deebam,,Deebam,1167,,,,NDV,,n/a,657,,,,0,2016-01-04,1,2016-06-04,1,0,,,2016,26,26,34,Nigeria,475,4,19.1
13698,14750,1,Deebam,,Deebam,1167,,,,NDV,,n/a,657,,,,0,2016-01-04,1,2016-06-04,1,1,2017-08-07,,2017,44,44,47,Nigeria,475,4,19.1
13702,14754,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,"Jaysh al-Sanadid, Khabour Guards, MFS, PYD",,"Jaysh al-Sanadid, Mawtbo Fulhoyo Suryoyo, Naá¹­ore d'Khabour, Partiya YekÃ®tiya Demokrat",6367,"6369, 6366, 4163, 6368",Government of United States of America,2,1,2015-02-06,1,2015-02-24,1,1,2015-10-06,,2015,1187,1187,1188,Syria,652,2,19.1
13704,14756,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,"Jaysh al-Sanadid, MFS, PYD",,"Jaysh al-Sanadid, Mawtbo Fulhoyo Suryoyo, Partiya YekÃ®tiya Demokrat",6370,"6369, 6366, 4163",Government of United States of America,2,1,2015-02-23,1,2015-06-01,1,1,2015-10-06,,2015,502,502,511,Syria,652,2,19.1
13705,14757,1,DPF,,Majlis Shūrā al-Mujāhidāīn Darnah,6371,,,,IS,,al-Dawla al-Islamiyya,234,,,,0,2015-06-10,1,2015-06-12,1,0,,,2015,133,122,139,Libya,620,4,19.1
13705,14757,1,DPF,,Majlis Shūrā al-Mujāhidāīn Darnah,6371,,,,IS,,al-Dawla al-Islamiyya,234,,,,0,2015-06-10,1,2015-06-12,1,1,2016-04-23,,2016,65,65,65,Libya,620,4,19.1
13709,14761,1,"Aknaf Bait al-Maqdis, FSA, Jaysh al-Islam, PFLP-GC, PLO",,"Aknaf Bait al-Maqdis, Al-Jabna Al-Shabiyya li-Tahrir Filastin - General Command, Jaysh al-Islam, n/a, n/a",6378,"6377, 206, 204, 6273, 1130",,,IS,,al-Dawla al-Islamiyya,234,,,,0,2015-04-01,1,2015-04-05,1,1,2015-12-24,,2015,136,122,204,Syria,652,2,19.1
13712,14764,1,"Ahrar al-Sham, Ajnad al-Sham, Jabhat Fateh al-Sham, Jaysh al-Sunna, Liwa al-Aqsa, Liwa al-Haq Idlib, Sham Legion",,"Ajnad al-Sham, Faylaq Al-Sham, Harakat Ahrar al-Sham al-Islamiyya, Jabhat Fateh al-Sham, Jaysh al-Sunna, Liwa al-Aqsa, Liwa al-Haq ",6380,"5554, 6383, 6037, 6405, 6228, 1170, 6404",,,IS,,al-Dawla al-Islamiyya,234,,,,0,2015-07-03,1,2015-07-03,1,1,2015-08-12,,2015,57,57,57,Syria,652,2,19.1
13724,14777,1,"Ahrar al-Sham, Jabhat Fateh al-Sham",,"Harakat Ahrar al-Sham al-Islamiyya, Jabhat Fateh al-Sham",6389,"5554, 1170",,,Shohadaa al-Yarmouk,,Shohadaa al-Yarmouk,6285,,,,0,2015-04-29,1,2015-05-27,2,1,2015-11-15,,2015,234,233,238,Syria,652,2,19.1
13725,14778,1,Eastern Qalamoun Operations Room,,"Faylaq Al-Rahman, Harakat Ahrar al-Sham al-Islamiyya, Jabhat al-Asala wal Tanmiya, Jabhat Fateh al-Sham, Jaysh al-Islam, Quwwat al-Shaheed Ahmad al-Abdo",6390,"6391, 6392, 5554, 6377, 6393, 1170",,,IS,,al-Dawla al-Islamiyya,234,,,,0,2015-02-09,1,2015-04-22,1,1,2015-12-26,,2015,149,149,150,Syria,652,2,19.1
13726,14779,1,IS,,Jama’at Al-Tawhid wa Al-Jihad,234,,,,Jaysh al-Islam,,Jaysh al-Islam,6377,,,,0,2015-10-04,1,2017-08-11,1,1,2017-08-11,,2017,26,26,26,Syria,652,2,19.1
13728,14785,1,DPF,,Majlis Shūrā al-Mujāhidāīn Darnah,6371,,,,Forces of the House of Representatives,,,5802,,,,0,2015-06-30,2,2016-08-05,1,0,,,2016,29,29,29,Libya,620,4,19.1
13728,14785,1,DPF,,Majlis Shūrā al-Mujāhidāīn Darnah,6371,,,,Forces of the House of Representatives,,,5802,,,,0,2015-06-30,2,2016-08-05,1,0,,,2017,31,31,31,Libya,620,4,19.1
13728,14785,1,DPF,,Majlis Shūrā al-Mujāhidāīn Darnah,6371,,,,Forces of the House of Representatives,,,5802,,,,0,2015-06-30,2,2016-08-05,1,0,,,2018,286,269,382,Libya,620,4,19.1
